Record,Timestamp,Consent,Institution,Gender,Age,Role,Level,Course1,Course2,Course3,Course4,School,Department,YearsServed,Q1,Q2,CQIAwareof,Q3,PSIAwareof,Q4,Q5,Q6_lecture_and_presentations,Q6_case_studies,Q6_workshops_and_hands_on_experience,Q6_group_projects,Q6_simulations_and_role_playing,Q6_peer_learning_and_discussions,Q6_mentorship_and_coaching,Q6_other,Q6_other_specify,Q7_lecture_and_presentations,Q7_case_studies,Q7_workshops_and_hands_on_experience,Q7_group_projects,Q7_simulations_and_role_playing,Q7_peer_learning_and_discussions,Q7_mentorship_and_coaching,Q7_other,Q7_other_specify,Q8,Q9_process_mapping_and_workflow_analysis,Q9_data_collection_and_analysis_QI,Q9_plan_do_study_act,Q9_lean_and_six_sigma,Q9_change_management,Q9_measuring_and_monitoring_quality_metrics,Q9_team_and_communication_QI,Q9_clinical_audits,Q9_sustainability_QI,Q9_QI_project_management,Q9_regulatory_and_accreditation_standards,Q9_other,Q9_other_specify,Q10_root_cause_analysis,Q10_error_prevention_and_mitigation_startegies,Q10_medication_safety,Q10_infection_prevention_and_control,Q10_incident_reporting_and_learning_systems,Q10_human_factors_and_safety_culture,Q10_safe_care_transitions,Q10_patient_identification_and_communication,Q10_other,Q10_other_specify,Q11_timelines_of_care,Q11_patient_satisfaction,Q11_equal_quality_of_care,Q11_efficient_use_of_resources,Q11_educational_programs,Q11_clinical_care_protocols,Q11_facility_mortality_audit,Q11_other,Q11_none,Q11_other_specify,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24_lack_of_expertise_and_training,Q24_resistance_to_change,Q24_inadequate_teaching_resources,Q24_time_constraints,Q24_limited_experience_with_interdisciplinary_teaching,Q24_lack_of_motivation_or_incentives,Q24_institutional_culture,Q24_inadequate_infrastructure,Q24_competing_priorities,Q24_lack_of_leadership_support,Q24_interprofessional_collaboration,Q24_curriculum_integration_issues,Q24_sustainability_issues,Q24_other,Q24_other_specify,Q1b,Q2b,Q3b,Q4b,Q5b,Q6b,Q7b,Q8b,Q9b,Q10b,Q11b,Q1c,Q2c,Q3c,Q4c,Q5c,Q1d,Q2d,Q3d,Q4d,Q5d,Q1e,Q2e,Q3e,Q4e,Q5e,Q6e,Q1f,Q2f,Q3f,Q4f,Q5f,Q6f,Q7f,Q1g,Q2g,Q1h,Q2h,Q1i,Q2i,Q3i,Q4i,Q5i,Q6i,Q7i,Q8i,CommitteeName,Q9i,Q10i,Q11i,Q12i,Q13i,Q1j,Q2j,Complete,course
368,[not completed],Yes,Kenya Medical training collage,Female,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,year 3,1.0,No,,Not sure,,Yes,Not sure,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,1.0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Student,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,not sure,2.0,1.0,1.0,2.0,1.0,2= 21-40 Hrs,2.0,Incomplete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
369,20/09/2024 04:55,Yes,Kenya Medical training collage,Female,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3 years ,1.0,Not sure,,Not sure,,Yes,Yes,1,0,0,1,0,0,0,0,,1,0,1,0,1,0,0,0,,3.0,0,1,0,0,0,1,1,1,0,0,1,0,,1,0,1,1,1,0,0,1,0,,1,1,1,1,0,1,0,0,0,,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,Academic Program Leadership,0,1,0,1,1,1,1,0,0,0,0,0,1,0,,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,4=61-80 Hrs,3.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
370,20/09/2024 04:56,Yes,Kenya Medical training collage,Female,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,2.0,No,,Not sure,,Not sure,Not sure,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2.0,0,0,0,0,1,0,1,0,1,0,1,0,,1,0,1,1,0,1,0,1,0,,0,0,0,0,1,0,0,0,0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,Student,1,0,0,0,1,0,0,0,1,1,0,0,0,0,,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,2.0,1.0,2.0,3.0,1= 20 Hrs or less,2.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
371,20/09/2024 04:55,Yes,University of Nairobi Faculty of Health Sciences,Male,25-34,Student (Including residents),Undergraduate,,MBChB (Bachelor of Medicine and Surgery),,,,,5,1.0,No,,Yes,"restricted access to sensitive areas eg wards, theatres nbu by unathorized persons",Yes,Yes,1,0,1,0,1,1,1,0,,1,0,1,0,1,0,1,0,,2.0,1,1,1,1,0,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,0,1,1,1,1,1,0,0,,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,Employers,0,1,0,0,1,1,1,0,0,0,0,0,0,0,,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,3= 41-60 Hrs,2.0,Complete,MBChB (Bachelor of Medicine and Surgery)
372,20/09/2024 04:56,Yes,Kenya Medical training collage,Female,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,1.0,Not sure,,No,,Yes,Yes,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,1.0,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Public,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,3.0,1.0,1.0,1.0,3= 41-60 Hrs,2.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
373,20/09/2024 04:57,Yes,Kenya Medical training collage,Male,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,3.0,Not sure,,Not sure,,Yes,No,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,1.0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Student,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,,4.0,3.0,4.0,3.0,4.0,1= 20 Hrs or less,1.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
374,[not completed],Yes,Kenya Medical training collage,Female,25-34,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,three,1.0,No,,Not sure,,Yes,Yes,1,1,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,,1.0,1,1,1,0,0,0,1,0,0,1,0,0,,0,1,1,1,0,1,0,1,0,,0,1,0,0,1,1,0,0,0,,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,Regulatory bodies,1,0,1,0,1,1,0,1,0,1,0,1,0,0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Lydia ,2.0,2.0,2.0,2.0,2.0,3= 41-60 Hrs,2.0,Incomplete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
375,20/09/2024 04:57,Yes,Kenya Medical training collage,Male,25-34,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,1.0,Yes,OHS,Yes,PPEs,Yes,Yes,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,,1.0,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Student,1,1,1,1,1,1,0,1,1,1,1,1,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,99=No information,1.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
376,20/09/2024 04:57,Yes,Kenya Medical training collage,Male,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,2.0,No,,Yes,school clinic,Yes,No,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,2.0,0,1,1,0,1,1,1,1,0,1,0,0,,1,0,1,1,1,0,1,0,0,,0,0,0,1,1,1,0,0,0,,2.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,Faculty,0,1,1,0,0,0,0,0,0,0,1,1,0,0,,2.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,2.0,3= 41-60 Hrs,3.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
377,[not completed],Yes,Kenya Medical training collage,Female,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,year 3,2.0,Yes,good,Not sure,,Yes,Yes,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1.0,1,1,0,0,0,0,1,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,,,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,Regulatory bodies,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3= 41-60 Hrs,3.0,Incomplete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
378,20/09/2024 04:58,Yes,Kenya Medical training collage,Female,25-34,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,2.0,No,,Not sure,,Yes,Yes,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,,1.0,0,0,0,0,1,0,1,1,0,0,0,0,,0,1,0,1,0,0,0,1,0,,0,0,1,0,0,1,0,0,0,,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,2.0,3.0,3.0,2.0,2.0,2= 21-40 Hrs,2.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
379,20/09/2024 04:59,Yes,Kenya Medical training collage,Female,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,1.0,No,,No,,No,Yes,1,0,0,0,0,0,0,0,,1,1,0,1,1,1,0,0,,2.0,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,1,0,,0,0,0,0,0,0,0,0,1,,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,Public,1,0,1,0,1,1,1,0,0,0,0,0,0,0,,3.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,4.0,99=No information,5.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
380,20/09/2024 04:59,Yes,Kenya Medical training collage,Female,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,2.0,Not sure,,Not sure,,Yes,Yes,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1.0,1,1,1,0,0,0,1,0,0,0,0,0,,1,1,1,1,1,0,0,1,0,,0,1,1,1,0,0,0,0,0,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Regulatory bodies,1,1,1,0,1,0,0,1,0,0,0,1,0,0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,99=No information,2.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
381,20/09/2024 05:00,Yes,Kenya Medical training collage,Male,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3 yrs,1.0,Not sure,,Not sure,,Not sure,Yes,1,1,0,1,0,0,0,0,,1,1,1,0,0,1,0,0,,1.0,0,0,1,0,0,1,0,1,0,0,1,0,,0,1,1,1,0,0,0,1,0,,0,1,1,0,0,1,0,0,0,,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,Academic Program Leadership,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,,2.0,3.0,3.0,3.0,3.0,2= 21-40 Hrs,2.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
382,20/09/2024 05:01,Yes,Kenya Medical training collage,Male,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,2.5,1.0,No,,No,,Not sure,Yes,1,0,0,0,0,0,0,0,,1,1,1,0,1,0,1,0,,1.0,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,0,0,1,0,0,0,,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,Public,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,2.0,4.0,2.0,2.0,99=No information,2.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
383,[not completed],Yes,Kenya Medical training collage,Male,25-34,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3 years,,Yes,through continuous research ,Yes,ppe's,,Yes,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,,1.0,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,0,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Government,0,0,1,0,0,1,0,1,0,0,0,1,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1= 20 Hrs or less,,Incomplete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
384,20/09/2024 05:01,Yes,Kenya Medical training collage,Female,25-34,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,1.0,Yes,"teachings,ward rotations,grand rounds,lecturers CME",Yes,"isolation of infective patients,patient hygiene observed,consent,autonomy",Yes,Yes,1,1,1,1,0,1,1,0,,1,1,1,1,0,1,1,0,,1.0,0,0,1,0,0,0,1,1,0,1,0,0,,1,1,1,1,1,0,1,0,0,,0,1,0,0,1,1,0,0,0,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,Faculty,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,examination board,2.0,2.0,2.0,1.0,2.0,2= 21-40 Hrs,2.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
385,20/09/2024 05:01,Yes,Kenya Medical training collage,Male,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,2.0,Not sure,,Yes,bins,No,Yes,1,0,0,1,0,1,0,0,,1,0,0,1,0,1,0,0,,2.0,0,1,1,0,1,0,1,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,,0,1,1,1,0,1,0,0,0,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,Regulatory bodies,1,1,1,0,0,1,0,1,0,0,0,0,0,0,,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,99=No information,2.0,Complete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
386,[not completed],Yes,Kenya Medical training collage,,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3rd Year ,2.0,Not sure,,Not sure,,Yes,Yes,1,0,0,0,0,0,0,0,,1,1,0,0,0,1,1,0,,2.0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,,0,1,1,1,1,0,0,0,0,,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,Student,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,3.0,4.0,3.0,3.0,99=No information,3.0,Incomplete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
387,[not completed],Yes,Kenya Medical training collage,Female,25-34,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,2.5,1.0,Not sure,,Not sure,,Not sure,Yes,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1.0,1,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,1,0,,0,1,1,0,1,1,0,0,0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,Faculty,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,5=>80 Hrs,3.0,Incomplete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
388,[not completed],Yes,Kenya Medical training collage,Female,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3years,2.0,Yes,,Yes,,Not sure,Yes,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,1.0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,,0,1,1,0,0,0,0,0,0,,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,Faculty,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
389,[not completed],Yes,,,,,,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
390,[not completed],Yes,Kenya Medical training collage,Male,20-24,Student (Including residents),,,,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)",,,,3,1.0,Yes,there is new system of fee payment through jiunge and also given academic calendar prior to semester resumption ,Yes,we have a student clinic which gives timely medical attention to students ,Yes,Yes,1,1,0,0,0,1,0,0,,1,1,0,0,0,1,0,0,,2.0,0,1,0,1,0,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,1,0,,0,1,1,1,1,1,0,0,0,,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,Academic Program Leadership,0,0,0,1,0,1,0,0,1,0,0,0,0,0,,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1= 20 Hrs or less,1.0,Incomplete,"Clinical Sciences (Clinical Medicine and Surgery, Orthopaedic and Trauma Medicine)"
